snapped_at,price,market_cap,total_volume
2020-07-30 00:00:00 UTC,0.07349371591696303,0.0,1438.4347967515318
2020-07-31 00:00:00 UTC,0.07834251919572359,0.0,691.8781723085901
2020-08-01 00:00:00 UTC,0.09669084249969952,0.0,10490.99183762009
2020-08-02 00:00:00 UTC,0.11561841798798309,0.0,7408.926925823708
2020-08-03 00:00:00 UTC,0.10732601064447361,0.0,4263.786141926249
2020-08-04 00:00:00 UTC,0.09877821099121227,0.0,2223.9722329665647
2020-08-05 00:00:00 UTC,0.09773408387215134,0.0,1510.5188111018322
2020-08-06 00:00:00 UTC,0.08794694238632517,0.0,2775.6963656929333
2020-08-07 00:00:00 UTC,0.08780228824634949,0.0,412.6707547578426
2020-08-08 00:00:00 UTC,0.08070380925698249,0.0,2594.710260852954
2020-08-09 00:00:00 UTC,0.08282529032409011,0.0,3608.9122472110407
2020-08-10 00:00:00 UTC,0.09037210955294223,0.0,5070.202357628907
2020-08-11 00:00:00 UTC,0.09207391934074008,0.0,59.84804757148105
2020-08-12 00:00:00 UTC,0.08284338593249563,0.0,2338.9833698096327
2020-08-13 00:00:00 UTC,0.06132977829265332,0.0,6375.28533096652
2020-08-14 00:00:00 UTC,0.08103475493277397,0.0,5861.097777526576
2020-08-15 00:00:00 UTC,0.08677573376313717,0.0,4395.077992087933
2020-08-16 00:00:00 UTC,0.08267806545775189,0.0,2038.6502699629773
2020-08-17 00:00:00 UTC,0.0830473599810786,0.0,72.85092010872272
2020-08-18 00:00:00 UTC,0.08079400564952303,0.0,1227.351437192376
2020-08-19 00:00:00 UTC,0.070133830529091,0.0,4975.300574024695
2020-08-20 00:00:00 UTC,0.07300935303592132,0.0,3319.7932476258297
2020-08-21 00:00:00 UTC,0.06726992160626227,0.0,1888.667829683396
2020-08-22 00:00:00 UTC,0.06608256739242441,0.0,330.412836962122
2020-08-23 00:00:00 UTC,0.06627423061942321,0.0,132.72116829118883
2020-08-24 00:00:00 UTC,0.0672326794408338,0.0,1199.415535744243
2020-08-25 00:00:00 UTC,0.06963971776878083,0.0,696.9804947511234
2020-08-26 00:00:00 UTC,0.071001641563121,0.0,2208.1216719513313
2020-08-27 00:00:00 UTC,0.06646439948234806,0.0,2523.655208285411
2020-08-28 00:00:00 UTC,0.07121115558332289,0.0,5479.398697992355
2020-08-29 00:00:00 UTC,0.07845056436873286,0.0,717.5720754682585
2020-08-30 00:00:00 UTC,0.07700550850938852,0.0,2277.645489428832
2020-08-31 00:00:00 UTC,0.08905081947401022,0.0,5290.513854821765
2020-09-01 00:00:00 UTC,0.10235776735648876,0.0,8025.998741721438
2020-09-02 00:00:00 UTC,0.11879799610061736,0.0,3020.124132274574
2020-09-03 00:00:00 UTC,0.12513708921081243,0.0,13436.621954115177
2020-09-04 00:00:00 UTC,0.12855355610772695,0.0,2748.7524183674514
2020-09-05 00:00:00 UTC,0.12973544632076725,0.0,7013.842131867516
2020-09-06 00:00:00 UTC,0.12069168014126548,0.0,2082.146767981787
2020-09-07 00:00:00 UTC,0.10124864987067611,0.0,6294.321303227369
2020-09-08 00:00:00 UTC,0.10576541935021015,0.0,3396.080696152814
2020-09-09 00:00:00 UTC,0.10870722307490996,0.0,10069.436291607004
2020-09-10 00:00:00 UTC,0.11068104419962949,0.0,1409.2493485527343
2020-09-11 00:00:00 UTC,0.11936261690784253,0.0,4563.914294264951
2020-09-12 00:00:00 UTC,0.11461480363112343,0.0,1224.4000963414649
2020-09-13 00:00:00 UTC,0.1221542404273428,0.0,13901.794557853244
2020-09-14 00:00:00 UTC,0.1009357188133257,0.0,6708.683949970501
2020-09-15 00:00:00 UTC,0.10658028526948694,0.0,319.7408558084608
2020-09-16 00:00:00 UTC,0.10375757085030282,0.0,1694.644658913429
2020-09-17 00:00:00 UTC,0.09171157706724539,0.0,5363.310289705819
2020-09-18 00:00:00 UTC,0.09778685668722638,0.0,182.27502008370035
2020-09-19 00:00:00 UTC,0.08297464939023959,0.0,2636.8506878636663
2020-09-20 00:00:00 UTC,0.08754497048295386,0.0,1793.2782224021555
2020-09-21 00:00:00 UTC,0.1161534554946051,0.0,12821.491363095149
2020-09-22 00:00:00 UTC,0.10742369584513,0.0,561.2888107908042
2020-09-23 00:00:00 UTC,0.10406777684233309,0.0,1191.8060524904297
2020-09-24 00:00:00 UTC,0.10194938812537459,0.0,682.4820307441415
2020-09-25 00:00:00 UTC,0.09696107977739461,0.0,2878.988507794907
2020-09-26 00:00:00 UTC,0.09705092861049165,0.0,769.854523171339
2020-09-27 00:00:00 UTC,0.10213116070653173,0.0,1093.6852077160725
2020-09-28 00:00:00 UTC,0.11095805977955481,0.0,1726.9535114765808
2020-09-29 00:00:00 UTC,0.11672457787354168,0.0,2918.9635022194134
2020-09-30 00:00:00 UTC,0.11104985853388108,0.0,1404.2042975252177
2020-10-01 00:00:00 UTC,0.1091720411488756,0.0,4460.767900994095
2020-10-02 00:00:00 UTC,0.11338535430090854,0.0,5218.768211122794
2020-10-03 00:00:00 UTC,0.10326194847982266,0.0,2594.18136055104
2020-10-04 00:00:00 UTC,0.10471479145624776,0.0,2472.9126286124983
2020-10-05 00:00:00 UTC,0.1048665971971893,0.0,73.02837038459677
2020-10-06 00:00:00 UTC,0.10926214157591453,0.0,578.7858645956056
2020-10-07 00:00:00 UTC,0.09140057730911652,0.0,1965.716752179882
2020-10-08 00:00:00 UTC,0.08562907861871051,0.0,352.36365851599373
2020-10-09 00:00:00 UTC,0.1029233947136877,0.0,2623.0957903928993
2020-10-10 00:00:00 UTC,0.10127012218249334,0.0,4035.348184420584
2020-10-11 00:00:00 UTC,0.10935455958101051,0.0,1626.2131609125274
2020-10-12 00:00:00 UTC,0.08806109835163084,0.0,2865.9989643350236
2020-10-13 00:00:00 UTC,0.08272683995693784,0.0,2169.859401454668
2020-10-14 00:00:00 UTC,0.08768758816397448,0.0,8943.096792649609
2020-10-15 00:00:00 UTC,0.08990655290870997,0.0,483.421376316314
2020-10-16 00:00:00 UTC,0.08133909291148486,0.0,7189.793486651711
2020-10-17 00:00:00 UTC,0.08451987843363729,0.0,787.4432482286683
2020-10-18 00:00:00 UTC,0.08613000934552552,0.0,786.6195079593108
2020-10-19 00:00:00 UTC,0.08515793930999678,0.0,1928.4153888092562
2020-10-20 00:00:00 UTC,0.0866324581711852,0.0,2057.429824607184
2020-10-21 00:00:00 UTC,0.08623774984251677,0.0,3150.698626883655
2020-10-22 00:00:00 UTC,0.08914028661752375,0.0,10417.896017043435
2020-10-23 00:00:00 UTC,0.05772567056334617,0.0,39210.566467165
2020-10-24 00:00:00 UTC,0.052180242608209415,0.0,16860.93257702318
2020-10-25 00:00:00 UTC,0.05591038817530929,0.0,15928.437865864988
2020-10-26 00:00:00 UTC,0.0511939840292066,0.0,4340.920236447216
2020-10-27 00:00:00 UTC,0.045238165580722384,0.0,9689.328316459618
2020-10-28 00:00:00 UTC,0.04124885273346621,0.0,35295.35062371401
2020-10-29 00:00:00 UTC,0.03875925235963245,0.0,30849.710511582423
2020-10-30 00:00:00 UTC,0.039491267220251695,0.0,4263.475282490956
2020-10-31 00:00:00 UTC,0.03938921464499173,0.0,13423.449797861866
2020-11-01 00:00:00 UTC,0.03788282422085714,0.0,6136.214495279268
2020-11-02 00:00:00 UTC,0.03935645213583553,0.0,5631.2885588935305
2020-11-03 00:00:00 UTC,0.0388587650304034,0.0,1067.2890667313072
2020-11-04 00:00:00 UTC,0.039320006160944276,0.0,7253.769182833744
2020-11-05 00:00:00 UTC,0.04075131989540144,0.0,2480.4147012627495
2020-11-06 00:00:00 UTC,0.03663167208806703,0.0,79161.1508942003
2020-11-07 00:00:00 UTC,0.038711881824053114,0.0,2482.481255790269
2020-11-08 00:00:00 UTC,0.03432758076422149,0.0,30806.136533100795
2020-11-09 00:00:00 UTC,0.03561480905088615,0.0,5428.606968304841
2020-11-10 00:00:00 UTC,0.03576014924149852,0.0,5261.0196149219455
2020-11-11 00:00:00 UTC,0.045355244870794224,0.0,169179.0409926793
2020-11-12 00:00:00 UTC,0.04327258710825846,0.0,99479.01168094306
2020-11-13 00:00:00 UTC,0.04053673443644632,0.0,15484.591199386741
2020-11-14 00:00:00 UTC,0.03833789022624276,0.0,18676.12699816021
2020-11-15 00:00:00 UTC,0.03733423120540773,0.0,12886.489719596066
2020-11-16 00:00:00 UTC,0.03654926964087008,0.0,2378.6596752806404
2020-11-17 00:00:00 UTC,0.03456793810380961,0.0,29630.733027271082
2020-11-18 00:00:00 UTC,0.03805613710078073,0.0,15020.93137035392
2020-11-19 00:00:00 UTC,0.04059301501723226,0.0,9263.4953342512
2020-11-20 00:00:00 UTC,0.04029810793956612,0.0,9527.981797790248
2020-11-21 00:00:00 UTC,0.04638906991039654,0.0,21423.183019947595
2020-11-22 00:00:00 UTC,0.053070863316589154,0.0,18481.657260445972
2020-11-23 00:00:00 UTC,0.0567211565950503,0.0,57284.87557054249
2020-11-24 00:00:00 UTC,0.05996518214316184,0.0,29073.45053231077
2020-11-25 00:00:00 UTC,0.054089846267099936,0.0,25475.28576775045
2020-11-26 00:00:00 UTC,0.051477069512873085,0.0,7691.058583243313
2020-11-27 00:00:00 UTC,0.04715358183513637,0.0,15662.399355084975
2020-11-28 00:00:00 UTC,0.04839163893502546,0.0,8842.826136353098
2020-11-29 00:00:00 UTC,0.04643385699323663,0.0,29851.242070490924
2020-11-30 00:00:00 UTC,0.04375991333288599,0.0,26990.618594932177
